dy =  1.87683
x 	 P5 	 err
   0.06650 	    0.12224 	   -0.00012
   0.06660 	    0.12242 	   -0.00012
   0.06670 	    0.12260 	   -0.00012
   0.06680 	    0.12277 	   -0.00012
   0.06690 	    0.12295 	   -0.00012
   0.06700 	    0.12312 	   -0.00012
   0.06710 	    0.12330 	   -0.00012
   0.06720 	    0.12348 	   -0.00012
   0.06730 	    0.12365 	   -0.00012
   0.06740 	    0.12383 	   -0.00012
   0.06750 	    0.12400 	   -0.00012
   0.06760 	    0.12418 	   -0.00012
   0.06770 	    0.12436 	   -0.00012
   0.06780 	    0.12453 	   -0.00012
   0.06790 	    0.12471 	   -0.00012
   0.06800 	    0.12488 	   -0.00012
   0.06810 	    0.12506 	   -0.00012
   0.06820 	    0.12523 	   -0.00012
   0.06830 	    0.12541 	   -0.00012
   0.06840 	    0.12558 	   -0.00012
   0.06850 	    0.12576 	   -0.00012
   0.06860 	    0.12594 	   -0.00012
   0.06870 	    0.12611 	   -0.00012
   0.06880 	    0.12629 	   -0.00012
   0.06890 	    0.12646 	   -0.00012
   0.06900 	    0.12664 	   -0.00012
   0.06910 	    0.12681 	   -0.00012
   0.06920 	    0.12699 	   -0.00012
   0.06930 	    0.12716 	   -0.00012
   0.06940 	    0.12734 	   -0.00012
   0.06950 	    0.12751 	   -0.00012
   0.06960 	    0.12769 	   -0.00012
   0.06970 	    0.12786 	   -0.00012
   0.06980 	    0.12804 	   -0.00012
   0.06990 	    0.12821 	   -0.00013
   0.07000 	    0.12839 	   -0.00013
   0.07010 	    0.12856 	   -0.00013
   0.07020 	    0.12874 	   -0.00013
   0.07030 	    0.12891 	   -0.00013
   0.07040 	    0.12909 	   -0.00013
   0.07050 	    0.12926 	   -0.00013
   0.07060 	    0.12944 	   -0.00013
   0.07070 	    0.12961 	   -0.00013
   0.07080 	    0.12979 	   -0.00013
   0.07090 	    0.12996 	   -0.00013
   0.07100 	    0.13013 	   -0.00013
   0.07110 	    0.13031 	   -0.00013
   0.07120 	    0.13048 	   -0.00013
   0.07130 	    0.13066 	   -0.00013
   0.07140 	    0.13083 	   -0.00013
   0.07150 	    0.13101 	   -0.00013
   0.07160 	    0.13118 	   -0.00013
   0.07170 	    0.13136 	   -0.00013
   0.07180 	    0.13153 	   -0.00013
   0.07190 	    0.13170 	   -0.00013
   0.07200 	    0.13188 	   -0.00013
   0.07210 	    0.13205 	   -0.00013
   0.07220 	    0.13223 	   -0.00013
   0.07230 	    0.13240 	   -0.00013
   0.07240 	    0.13257 	   -0.00013
   0.07250 	    0.13275 	   -0.00013
   0.07260 	    0.13292 	   -0.00013
   0.07270 	    0.13310 	   -0.00013
   0.07280 	    0.13327 	   -0.00013
   0.07290 	    0.13344 	   -0.00013
   0.07300 	    0.13362 	   -0.00013
   0.07310 	    0.13379 	   -0.00013
   0.07320 	    0.13397 	   -0.00013
   0.07330 	    0.13414 	   -0.00013
   0.07340 	    0.13431 	   -0.00013
   0.07350 	    0.13449 	   -0.00013
   0.07360 	    0.13466 	   -0.00013
   0.07370 	    0.13483 	   -0.00013
   0.07380 	    0.13501 	   -0.00013
   0.07390 	    0.13518 	   -0.00013
   0.07400 	    0.13535 	   -0.00013
   0.07410 	    0.13553 	   -0.00013
   0.07420 	    0.13570 	   -0.00013
   0.07430 	    0.13587 	   -0.00013
   0.07440 	    0.13605 	   -0.00013
   0.07450 	    0.13622 	   -0.00013
   0.07460 	    0.13639 	   -0.00013
   0.07470 	    0.13657 	   -0.00013
   0.07480 	    0.13674 	   -0.00013
   0.07490 	    0.13691 	   -0.00013
   0.07500 	    0.13709 	   -0.00013
   0.07510 	    0.13726 	   -0.00013
   0.07520 	    0.13743 	   -0.00013
   0.07530 	    0.13760 	   -0.00013
   0.07540 	    0.13778 	   -0.00013
   0.07550 	    0.13795 	   -0.00013
   0.07560 	    0.13812 	   -0.00013
   0.07570 	    0.13830 	   -0.00013
   0.07580 	    0.13847 	   -0.00014
   0.07590 	    0.13864 	   -0.00014
   0.07600 	    0.13881 	   -0.00014
   0.07610 	    0.13899 	   -0.00014
   0.07620 	    0.13916 	   -0.00014
   0.07630 	    0.13933 	   -0.00014
   0.07640 	    0.13950 	   -0.00014
   0.07650 	    0.13968 	   -0.00014
   0.07660 	    0.13985 	   -0.00014
   0.07670 	    0.14002 	   -0.00014
   0.07680 	    0.14019 	   -0.00014
   0.07690 	    0.14037 	   -0.00014
   0.07700 	    0.14054 	   -0.00014
   0.07710 	    0.14071 	   -0.00014
   0.07720 	    0.14088 	   -0.00014
   0.07730 	    0.14106 	   -0.00014
   0.07740 	    0.14123 	   -0.00014
   0.07750 	    0.14140 	   -0.00014
   0.07760 	    0.14157 	   -0.00014
   0.07770 	    0.14174 	   -0.00014
   0.07780 	    0.14192 	   -0.00014
   0.07790 	    0.14209 	   -0.00014
   0.07800 	    0.14226 	   -0.00014
   0.07810 	    0.14243 	   -0.00014
   0.07820 	    0.14260 	   -0.00014
   0.07830 	    0.14277 	   -0.00014
   0.07840 	    0.14295 	   -0.00014
   0.07850 	    0.14312 	   -0.00014
   0.07860 	    0.14329 	   -0.00014
   0.07870 	    0.14346 	   -0.00014
   0.07880 	    0.14363 	   -0.00014
   0.07890 	    0.14380 	   -0.00014
   0.07900 	    0.14398 	   -0.00014
   0.07910 	    0.14415 	   -0.00014
   0.07920 	    0.14432 	   -0.00014
   0.07930 	    0.14449 	   -0.00014
   0.07940 	    0.14466 	   -0.00014
   0.07950 	    0.14483 	   -0.00014
   0.07960 	    0.14500 	   -0.00014
   0.07970 	    0.14517 	   -0.00014
   0.07980 	    0.14535 	   -0.00014
   0.07990 	    0.14552 	   -0.00014
   0.08000 	    0.14569 	   -0.00014
   0.08010 	    0.14586 	   -0.00014
   0.08020 	    0.14603 	   -0.00014
   0.08030 	    0.14620 	   -0.00014
   0.08040 	    0.14637 	   -0.00014
   0.08050 	    0.14654 	   -0.00014
   0.08060 	    0.14671 	   -0.00014
   0.08070 	    0.14688 	   -0.00014
   0.08080 	    0.14705 	   -0.00014
   0.08090 	    0.14723 	   -0.00014
   0.08100 	    0.14740 	   -0.00014
   0.08110 	    0.14757 	   -0.00014
   0.08120 	    0.14774 	   -0.00014
   0.08130 	    0.14791 	   -0.00014
   0.08140 	    0.14808 	   -0.00014
   0.08150 	    0.14825 	   -0.00014
   0.08160 	    0.14842 	   -0.00014
   0.08170 	    0.14859 	   -0.00014
   0.08180 	    0.14876 	   -0.00015
   0.08190 	    0.14893 	   -0.00015
   0.08200 	    0.14910 	   -0.00015
   0.08210 	    0.14927 	   -0.00015
   0.08220 	    0.14944 	   -0.00015
   0.08230 	    0.14961 	   -0.00015
   0.08240 	    0.14978 	   -0.00015
   0.08250 	    0.14995 	   -0.00015
   0.08260 	    0.15012 	   -0.00015
   0.08270 	    0.15029 	   -0.00015
   0.08280 	    0.15046 	   -0.00015
   0.08290 	    0.15063 	   -0.00015
   0.08300 	    0.15080 	   -0.00015
   0.08310 	    0.15097 	   -0.00015
   0.08320 	    0.15114 	   -0.00015
   0.08330 	    0.15131 	   -0.00015
   0.08340 	    0.15148 	   -0.00015
   0.08350 	    0.15165 	   -0.00015
   0.08360 	    0.15182 	   -0.00015
   0.08370 	    0.15199 	   -0.00015
   0.08380 	    0.15216 	   -0.00015
   0.08390 	    0.15233 	   -0.00015
   0.08400 	    0.15250 	   -0.00015
   0.08410 	    0.15266 	   -0.00015
   0.08420 	    0.15283 	   -0.00015
   0.08430 	    0.15300 	   -0.00015
   0.08440 	    0.15317 	   -0.00015
   0.08450 	    0.15334 	   -0.00015
   0.08460 	    0.15351 	   -0.00015
   0.08470 	    0.15368 	   -0.00015
   0.08480 	    0.15385 	   -0.00015
   0.08490 	    0.15402 	   -0.00015
   0.08500 	    0.15419 	   -0.00015
   0.08510 	    0.15436 	   -0.00015
   0.08520 	    0.15452 	   -0.00015
   0.08530 	    0.15469 	   -0.00015
   0.08540 	    0.15486 	   -0.00015
   0.08550 	    0.15503 	   -0.00015
   0.08560 	    0.15520 	   -0.00015
   0.08570 	    0.15537 	   -0.00015
   0.08580 	    0.15554 	   -0.00015
   0.08590 	    0.15571 	   -0.00015
   0.08600 	    0.15587 	   -0.00015
   0.08610 	    0.15604 	   -0.00015
   0.08620 	    0.15621 	   -0.00015
   0.08630 	    0.15638 	   -0.00015
   0.08640 	    0.15655 	   -0.00015
   0.08650 	    0.15672 	   -0.00015
   0.08660 	    0.15688 	   -0.00015
   0.08670 	    0.15705 	   -0.00015
   0.08680 	    0.15722 	   -0.00015
   0.08690 	    0.15739 	   -0.00015
   0.08700 	    0.15756 	   -0.00015
   0.08710 	    0.15772 	   -0.00015
   0.08720 	    0.15789 	   -0.00015
   0.08730 	    0.15806 	   -0.00015
   0.08740 	    0.15823 	   -0.00015
   0.08750 	    0.15840 	   -0.00015
   0.08760 	    0.15856 	   -0.00015
   0.08770 	    0.15873 	   -0.00015
   0.08780 	    0.15890 	   -0.00016
   0.08790 	    0.15907 	   -0.00016
   0.08800 	    0.15923 	   -0.00016
   0.08810 	    0.15940 	   -0.00016
   0.08820 	    0.15957 	   -0.00016
   0.08830 	    0.15974 	   -0.00016
   0.08840 	    0.15990 	   -0.00016
   0.08850 	    0.16007 	   -0.00016
   0.08860 	    0.16024 	   -0.00016
   0.08870 	    0.16041 	   -0.00016
   0.08880 	    0.16057 	   -0.00016
   0.08890 	    0.16074 	   -0.00016
   0.08900 	    0.16091 	   -0.00016
   0.08910 	    0.16107 	   -0.00016
   0.08920 	    0.16124 	   -0.00016
   0.08930 	    0.16141 	   -0.00016
   0.08940 	    0.16158 	   -0.00016
   0.08950 	    0.16174 	   -0.00016
   0.08960 	    0.16191 	   -0.00016
   0.08970 	    0.16208 	   -0.00016
   0.08980 	    0.16224 	   -0.00016
   0.08990 	    0.16241 	   -0.00016
   0.09000 	    0.16258 	   -0.00016
   0.09010 	    0.16274 	   -0.00016
   0.09020 	    0.16291 	   -0.00016
   0.09030 	    0.16308 	   -0.00016
   0.09040 	    0.16324 	   -0.00016
   0.09050 	    0.16341 	   -0.00016
   0.09060 	    0.16358 	   -0.00016
   0.09070 	    0.16374 	   -0.00016
   0.09080 	    0.16391 	   -0.00016
   0.09090 	    0.16407 	   -0.00016
   0.09100 	    0.16424 	   -0.00016
   0.09110 	    0.16441 	   -0.00016
   0.09120 	    0.16457 	   -0.00016
   0.09130 	    0.16474 	   -0.00016
   0.09140 	    0.16491 	   -0.00016
   0.09150 	    0.16507 	   -0.00016
   0.09160 	    0.16524 	   -0.00016
   0.09170 	    0.16540 	   -0.00016
   0.09180 	    0.16557 	   -0.00016
   0.09190 	    0.16573 	   -0.00016
   0.09200 	    0.16590 	   -0.00016
   0.09210 	    0.16607 	   -0.00016
   0.09220 	    0.16623 	   -0.00016
   0.09230 	    0.16640 	   -0.00016
   0.09240 	    0.16656 	   -0.00016
   0.09250 	    0.16673 	   -0.00016
   0.09260 	    0.16689 	   -0.00016
   0.09270 	    0.16706 	   -0.00016
   0.09280 	    0.16722 	   -0.00016
   0.09290 	    0.16739 	   -0.00016
   0.09300 	    0.16756 	   -0.00016
   0.09310 	    0.16772 	   -0.00016
   0.09320 	    0.16789 	   -0.00016
   0.09330 	    0.16805 	   -0.00016
   0.09340 	    0.16822 	   -0.00016
   0.09350 	    0.16838 	   -0.00016
   0.09360 	    0.16855 	   -0.00016
   0.09370 	    0.16871 	   -0.00016
   0.09380 	    0.16888 	   -0.00016
   0.09390 	    0.16904 	   -0.00016
   0.09400 	    0.16921 	   -0.00017
   0.09410 	    0.16937 	   -0.00017
   0.09420 	    0.16953 	   -0.00017
   0.09430 	    0.16970 	   -0.00017
   0.09440 	    0.16986 	   -0.00017
   0.09450 	    0.17003 	   -0.00017
   0.09460 	    0.17019 	   -0.00017
   0.09470 	    0.17036 	   -0.00017
   0.09480 	    0.17052 	   -0.00017
   0.09490 	    0.17069 	   -0.00017
   0.09500 	    0.17085 	   -0.00017
   0.09510 	    0.17101 	   -0.00017
   0.09520 	    0.17118 	   -0.00017
   0.09530 	    0.17134 	   -0.00017
   0.09540 	    0.17151 	   -0.00017
   0.09550 	    0.17167 	   -0.00017
   0.09560 	    0.17184 	   -0.00017
   0.09570 	    0.17200 	   -0.00017
   0.09580 	    0.17216 	   -0.00017
   0.09590 	    0.17233 	   -0.00017
   0.09600 	    0.17249 	   -0.00017
   0.09610 	    0.17265 	   -0.00017
   0.09620 	    0.17282 	   -0.00017
   0.09630 	    0.17298 	   -0.00017
   0.09640 	    0.17315 	   -0.00017
   0.09650 	    0.17331 	   -0.00017
   0.09660 	    0.17347 	   -0.00017
   0.09670 	    0.17364 	   -0.00017
   0.09680 	    0.17380 	   -0.00017
   0.09690 	    0.17396 	   -0.00017
   0.09700 	    0.17413 	   -0.00017
   0.09710 	    0.17429 	   -0.00017
   0.09720 	    0.17445 	   -0.00017
   0.09730 	    0.17462 	   -0.00017
   0.09740 	    0.17478 	   -0.00017
   0.09750 	    0.17494 	   -0.00017
   0.09760 	    0.17511 	   -0.00017
   0.09770 	    0.17527 	   -0.00017
   0.09780 	    0.17543 	   -0.00017
   0.09790 	    0.17559 	   -0.00017
   0.09800 	    0.17576 	   -0.00017
   0.09810 	    0.17592 	   -0.00017
   0.09820 	    0.17608 	   -0.00017
   0.09830 	    0.17625 	   -0.00017
   0.09840 	    0.17641 	   -0.00017
   0.09850 	    0.17657 	   -0.00017
   0.09860 	    0.17673 	   -0.00017
   0.09870 	    0.17690 	   -0.00017
   0.09880 	    0.17706 	   -0.00017
   0.09890 	    0.17722 	   -0.00017
   0.09900 	    0.17738 	   -0.00017
   0.09910 	    0.17755 	   -0.00017
   0.09920 	    0.17771 	   -0.00017
   0.09930 	    0.17787 	   -0.00017
   0.09940 	    0.17803 	   -0.00017
   0.09950 	    0.17819 	   -0.00017
   0.09960 	    0.17836 	   -0.00017
   0.09970 	    0.17852 	   -0.00017
   0.09980 	    0.17868 	   -0.00017
   0.09990 	    0.17884 	   -0.00017
   0.10000 	    0.17900 	   -0.00017
   0.10010 	    0.17917 	   -0.00017
   0.10020 	    0.17933 	   -0.00018
   0.10030 	    0.17949 	   -0.00018
   0.10040 	    0.17965 	   -0.00018
   0.10050 	    0.17981 	   -0.00018
   0.10060 	    0.17997 	   -0.00018
   0.10070 	    0.18013 	   -0.00018
   0.10080 	    0.18030 	   -0.00018
   0.10090 	    0.18046 	   -0.00018
   0.10100 	    0.18062 	   -0.00018
   0.10110 	    0.18078 	   -0.00018
   0.10120 	    0.18094 	   -0.00018
   0.10130 	    0.18110 	   -0.00018
   0.10140 	    0.18126 	   -0.00018
   0.10150 	    0.18142 	   -0.00018
   0.10160 	    0.18159 	   -0.00018
   0.10170 	    0.18175 	   -0.00018
   0.10180 	    0.18191 	   -0.00018
   0.10190 	    0.18207 	   -0.00018
   0.10200 	    0.18223 	   -0.00018
   0.10210 	    0.18239 	   -0.00018
   0.10220 	    0.18255 	   -0.00018
   0.10230 	    0.18271 	   -0.00018
   0.10240 	    0.18287 	   -0.00018
   0.10250 	    0.18303 	   -0.00018
   0.10260 	    0.18319 	   -0.00018
   0.10270 	    0.18335 	   -0.00018
   0.10280 	    0.18351 	   -0.00018
   0.10290 	    0.18367 	   -0.00018
   0.10300 	    0.18383 	   -0.00018
   0.10310 	    0.18399 	   -0.00018
   0.10320 	    0.18415 	   -0.00018
   0.10330 	    0.18431 	   -0.00018
   0.10340 	    0.18447 	   -0.00018
   0.10350 	    0.18463 	   -0.00018
   0.10360 	    0.18479 	   -0.00018
   0.10370 	    0.18495 	   -0.00018
   0.10380 	    0.18511 	   -0.00018
   0.10390 	    0.18527 	   -0.00018
   0.10400 	    0.18543 	   -0.00018
   0.10410 	    0.18559 	   -0.00018
   0.10420 	    0.18575 	   -0.00018
   0.10430 	    0.18591 	   -0.00018
   0.10440 	    0.18607 	   -0.00018
   0.10450 	    0.18623 	   -0.00018
   0.10460 	    0.18639 	   -0.00018
   0.10470 	    0.18655 	   -0.00018
   0.10480 	    0.18671 	   -0.00018
   0.10490 	    0.18687 	   -0.00018
   0.10500 	    0.18703 	   -0.00018
   0.10510 	    0.18719 	   -0.00018
   0.10520 	    0.18735 	   -0.00018
   0.10530 	    0.18751 	   -0.00018
   0.10540 	    0.18767 	   -0.00018
   0.10550 	    0.18782 	   -0.00018
   0.10560 	    0.18798 	   -0.00018
   0.10570 	    0.18814 	   -0.00018
   0.10580 	    0.18830 	   -0.00018
   0.10590 	    0.18846 	   -0.00018
   0.10600 	    0.18862 	   -0.00018
   0.10610 	    0.18878 	   -0.00018
   0.10620 	    0.18894 	   -0.00018
   0.10630 	    0.18909 	   -0.00018
   0.10640 	    0.18925 	   -0.00018
   0.10650 	    0.18941 	   -0.00018
   0.10660 	    0.18957 	   -0.00019
   0.10670 	    0.18973 	   -0.00019
   0.10680 	    0.18989 	   -0.00019
   0.10690 	    0.19004 	   -0.00019
   0.10700 	    0.19020 	   -0.00019
   0.10710 	    0.19036 	   -0.00019
   0.10720 	    0.19052 	   -0.00019
   0.10730 	    0.19068 	   -0.00019
   0.10740 	    0.19083 	   -0.00019
   0.10750 	    0.19099 	   -0.00019
   0.10760 	    0.19115 	   -0.00019
   0.10770 	    0.19131 	   -0.00019
   0.10780 	    0.19147 	   -0.00019
   0.10790 	    0.19162 	   -0.00019
   0.10800 	    0.19178 	   -0.00019
   0.10810 	    0.19194 	   -0.00019
   0.10820 	    0.19210 	   -0.00019
   0.10830 	    0.19225 	   -0.00019
   0.10840 	    0.19241 	   -0.00019
   0.10850 	    0.19257 	   -0.00019
   0.10860 	    0.19272 	   -0.00019
   0.10870 	    0.19288 	   -0.00019
   0.10880 	    0.19304 	   -0.00019
   0.10890 	    0.19320 	   -0.00019
   0.10900 	    0.19335 	   -0.00019
   0.10910 	    0.19351 	   -0.00019
   0.10920 	    0.19367 	   -0.00019
   0.10930 	    0.19382 	   -0.00019
   0.10940 	    0.19398 	   -0.00019
   0.10950 	    0.19414 	   -0.00019
   0.10960 	    0.19429 	   -0.00019
   0.10970 	    0.19445 	   -0.00019
   0.10980 	    0.19461 	   -0.00019
   0.10990 	    0.19476 	   -0.00019
   0.11000 	    0.19492 	   -0.00019
   0.11010 	    0.19508 	   -0.00019
   0.11020 	    0.19523 	   -0.00019
   0.11030 	    0.19539 	   -0.00019
   0.11040 	    0.19555 	   -0.00019
   0.11050 	    0.19570 	   -0.00019
   0.11060 	    0.19586 	   -0.00019
   0.11070 	    0.19601 	   -0.00019
   0.11080 	    0.19617 	   -0.00019
   0.11090 	    0.19633 	   -0.00019
   0.11100 	    0.19648 	   -0.00019
   0.11110 	    0.19664 	   -0.00019
   0.11120 	    0.19679 	   -0.00019
   0.11130 	    0.19695 	   -0.00019
   0.11140 	    0.19711 	   -0.00019
   0.11150 	    0.19726 	   -0.00019
   0.11160 	    0.19742 	   -0.00019
   0.11170 	    0.19757 	   -0.00019
   0.11180 	    0.19773 	   -0.00019
   0.11190 	    0.19788 	   -0.00019
   0.11200 	    0.19804 	   -0.00019
   0.11210 	    0.19819 	   -0.00019
   0.11220 	    0.19835 	   -0.00019
   0.11230 	    0.19850 	   -0.00019
   0.11240 	    0.19866 	   -0.00019
   0.11250 	    0.19881 	   -0.00019
   0.11260 	    0.19897 	   -0.00019
   0.11270 	    0.19912 	   -0.00019
   0.11280 	    0.19928 	   -0.00019
   0.11290 	    0.19943 	   -0.00019
   0.11300 	    0.19959 	   -0.00019
   0.11310 	    0.19974 	   -0.00019
   0.11320 	    0.19990 	   -0.00020
   0.11330 	    0.20005 	   -0.00020
   0.11340 	    0.20021 	   -0.00020
   0.11350 	    0.20036 	   -0.00020
   0.11360 	    0.20052 	   -0.00020
   0.11370 	    0.20067 	   -0.00020
   0.11380 	    0.20083 	   -0.00020
   0.11390 	    0.20098 	   -0.00020
   0.11400 	    0.20113 	   -0.00020
   0.11410 	    0.20129 	   -0.00020
   0.11420 	    0.20144 	   -0.00020
   0.11430 	    0.20160 	   -0.00020
   0.11440 	    0.20175 	   -0.00020
   0.11450 	    0.20190 	   -0.00020
   0.11460 	    0.20206 	   -0.00020
   0.11470 	    0.20221 	   -0.00020
   0.11480 	    0.20237 	   -0.00020
   0.11490 	    0.20252 	   -0.00020
   0.11500 	    0.20267 	   -0.00020
   0.11510 	    0.20283 	   -0.00020
   0.11520 	    0.20298 	   -0.00020
   0.11530 	    0.20313 	   -0.00020
   0.11540 	    0.20329 	   -0.00020
   0.11550 	    0.20344 	   -0.00020
   0.11560 	    0.20359 	   -0.00020
   0.11570 	    0.20375 	   -0.00020
   0.11580 	    0.20390 	   -0.00020
   0.11590 	    0.20405 	   -0.00020
   0.11600 	    0.20421 	   -0.00020
   0.11610 	    0.20436 	   -0.00020
   0.11620 	    0.20451 	   -0.00020
   0.11630 	    0.20467 	   -0.00020
   0.11640 	    0.20482 	   -0.00020
   0.11650 	    0.20497 	   -0.00020
   0.11660 	    0.20512 	   -0.00020
   0.11670 	    0.20528 	   -0.00020
   0.11680 	    0.20543 	   -0.00020
   0.11690 	    0.20558 	   -0.00020
   0.11700 	    0.20573 	   -0.00020
   0.11710 	    0.20589 	   -0.00020
   0.11720 	    0.20604 	   -0.00020
   0.11730 	    0.20619 	   -0.00020
   0.11740 	    0.20634 	   -0.00020
   0.11750 	    0.20650 	   -0.00020
   0.11760 	    0.20665 	   -0.00020
   0.11770 	    0.20680 	   -0.00020
   0.11780 	    0.20695 	   -0.00020
   0.11790 	    0.20710 	   -0.00020
   0.11800 	    0.20726 	   -0.00020
   0.11810 	    0.20741 	   -0.00020
   0.11820 	    0.20756 	   -0.00020
   0.11830 	    0.20771 	   -0.00020
   0.11840 	    0.20786 	   -0.00020
   0.11850 	    0.20801 	   -0.00020
   0.11860 	    0.20817 	   -0.00020
   0.11870 	    0.20832 	   -0.00020
   0.11880 	    0.20847 	   -0.00020
   0.11890 	    0.20862 	   -0.00020
   0.11900 	    0.20877 	   -0.00020
   0.11910 	    0.20892 	   -0.00020
   0.11920 	    0.20907 	   -0.00020
   0.11930 	    0.20923 	   -0.00020
   0.11940 	    0.20938 	   -0.00020
   0.11950 	    0.20953 	   -0.00020
   0.11960 	    0.20968 	   -0.00020
   0.11970 	    0.20983 	   -0.00020
   0.11980 	    0.20998 	   -0.00020
   0.11990 	    0.21013 	   -0.00021
   0.12000 	    0.21028 	   -0.00021
   0.12010 	    0.21043 	   -0.00021
   0.12020 	    0.21058 	   -0.00021
   0.12030 	    0.21073 	   -0.00021
   0.12040 	    0.21088 	   -0.00021
   0.12050 	    0.21103 	   -0.00021
   0.12060 	    0.21118 	   -0.00021
   0.12070 	    0.21133 	   -0.00021
   0.12080 	    0.21148 	   -0.00021
   0.12090 	    0.21163 	   -0.00021
   0.12100 	    0.21178 	   -0.00021
   0.12110 	    0.21193 	   -0.00021
   0.12120 	    0.21208 	   -0.00021
   0.12130 	    0.21223 	   -0.00021
   0.12140 	    0.21238 	   -0.00021
   0.12150 	    0.21253 	   -0.00021
